result_id,cluster,size,seq,series,text,begin,end,id,book,Jawwani,Note
0845Maqrizi.Mawaciz.Shamela0011566-ara1.14,25769809961,16,52,ShamAY0038434-ara1,واسند يحيي من طريق ابن زبالة وغيره عن الخليل بن عبد الله الازدي عن رجل من الانصار ان رسول الله صلي الله عليه وسلم اقام رهطا علي زوايا المسجد ليعدل القبلة فاتاه جبريل عليه السلام فقال يا رسول الله ضع القبلة وانت تنظر الي الكعبة ثم قال بيده هكذا فاماط كل جبل بينه وبين القبلة فوضع تربيع المسجد وهو ينظر الي الكعبة لا يحول نظره شء فلما فرغ قال جبريل عليه السلام بيده هكذا فاعاد الجبال والشجر والاشياء علي حالها وصارت قبلته الي الميزاب واسند ابن زبالة عن ابي هريرة قال كانت قبلة النبي صلي الله عليه وسلم الشام وكان مصلاه الذي يصلي فيه بالناس الي الشام في مسجده ان تضع موضع الاسطوان المخلق اليوم خلف ظهرك ثم تمشي الي الشام حتي اذا كنت بيمني باب ال عثمان كانت قبلته ذلك الموضع والاسطوان المخلق هي التي تدعي اسطوان عاءشة رضي الله عنها ونقل ابن زبالة ان النبي صلي الله عليه وسلم صلي ,529,1304,ShamAY0038434,0199IbnZabala.AkhbarMadina,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.14,25769809961,16,47,Shamela0026662-ara1.completed,الله عنها كان طول جدار المسجد بسطة وكان عرض الحاءط لبنة لبنة ثم ان المسلمين كثروا فبنوه لبنة ونصفا ثم قالوا يا رسول الله لو امرت فزيد فيه قال صلي الله عليه وسلم نعم فامر به فزيد فيه وبني جداره لبنتين مختلفتين ثم اشتد عليهم الحر فقالوا يا رسول الله لو امرت بالمسجد فظلل قال نعم فامر به فاقيم له سواري من جذوع النخل شقة ثم شقة ثم طرحت عليها العوارض والخصف والاذخر وجعل وسطه رحبة فاصابتهم الامطار فجعل المسجد يكف عليهم فقالوا يا رسول الله لو امرت بالمسجد يعمر فطين فقال لهم عريش كعريش موسي ثمام وخشيبات والامر اعجل من ذلك فلم يزل كذلك حتي قبض صلي الله عليه وسلم ويقال ان عريش موسي عليه السلام كان اذا قام اصاب راسه السقف قال اهل السير بني النبي صلي الله عليه وسلم مسجده مرتين بناه حين قدم اقل من ماءة في ماءة فلما فتح الله عليه خيبر بناه وزاد عليه في الدور مثله وصلي النبي صلي الله عليه وسلم فيه متوجها الي بيت المقدس ستة عشر شهرا ثم امر بالتحول الي الكعبة فاقام رهطا علي زوايا المسجد ليعدل القبلة فاتاه جبريل عليه السلام فقال يا رسول الله ضع القبلة وانت تنظر الي الكعبة ثم قال بيده هكذا فاماط كل جبل بينه وبينهما فوضع القبلة وهو ينظر الي الكعبة لا يحول دون نظره شء فلما فرغ قال جبريل هكذا فاعاد الجبال والشجر والاشياء علي حالها وصارت قبلته الي الميزاب اخبرنا ابو القاسم المظفري والازجي في كتابيهما عن ابي علي الاصفهاني عن ابي نعيم الحافظ عن ابي محمد الخلدي انبانا محمد بن عبد الرحمن حدثنا الزبير بن بكار حدثنا محمد بن الحسن بن زبالة حدثني عبد العزيز بن ابي حازم عن هشام بن سعد بن ابي هلال عن ابي هريرة رضي الله عنه قال كانت قبلة النبي صلي الله عليه وسلم الشام وكان مصلاه الذي يصلي فيه بالناس الي الشام من مسجده ,1,1510,Shamela0026662,0642IbnNajjar.DurraThamina,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.14,575525753309,2,1676,Shamela0011566-ara1.completed,طوله خمسون ذراعا في عرض ثلاثين ذراعا وجعل الطريق يطيف به من كل جهة وجعل له بابان يقابلان دار عمرو بن العاص وجعل له بابان في بحريه وبابان في غربيه ,1111,1257,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.14,575525753309,2,919,Shamela0009429-ara1.mARkdown,طوله خمسين ذراعا في عرض ثلاثين ذراعا ويقال انه وقف علي قبلته ثمانون رجلا من الصحابة رضوان الله عليهم منهم الزبير بن العوام والمقداد بن الاسود وعبادة بن الصامت وابو الدرداء وابو ذر الغفاري وابو بصرة الغفاري وغيرهم ولم يكن له يومءذ محراب مجوف بل عمد قاءمة بصدر الجدار وكان له بابان يقابلان دار عمرو بن العاص وبابان في بحريه وبابان في غربيه ,778,1116,Shamela0009429,0821Qalqashandi.SubhAcsha,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,257698128629,3,1735,Shamela0011566-ara1.completed,واما مصر فلم يزل الاذان بها علي مذهب القوم الي ان استبد السلطان صلاح الدين يوسف بن ايوب بسلطنة ديار مصر وازال الدولة الفاطمية في سنة سبع وستين وخمسماءة وكان ينتحل مذهب الامام الشافعي رضي الله عنه وعقيدة الشيخ ابي الحسن الاشعري رحمه الله فابطل ,808,1051,Shamela0011566,0845Maqrizi.Mawaciz,,Jawwani - but parallel too late
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,257698128626,2,1735,Shamela0011566-ara1.completed,ست وعشرين وخمسماءة عاد الامر الي الخليفة الحافظ واعيد الي الاذان ما كان اسقط منه واول من قال في الاذان بالليل محمد وعلي خير البشر الحسين المعروف بامير كابن شكنبه ويقال اشكنبه وهو اسم اعجمي معناه الكرش وهو علي بن محمد بن علي بن اسماعيل بن الحسن بن زيد بن الحسن بن علي بن ابي طالب وكان اول تاذينه بذلك في ايام سيف الدولة بن حمدان بحلب في سنة سبع واربعين وثلاثماءة قاله الشريف محمد بن اسعد الجواني النسابة ولم يزل الاذان بحلب يزاد فيه حي علي خير العمل ومحمد وعلي خير البشر الي ايام نور الدين محمود فلما فتح المدرسة الكبيرة المعروفة بالحلاوية استدعي ابا الحسن علي بن الحسن بن محمد البلخي الحنفي اليها فجاء ومعه جماعة من الفقهاء والقي بها الدروس فلما سمع الاذان امر الفقهاء فصعدوا المنارة وقت الاذان وقال لهم مروهم يءذنوا الاذان المشروع ومن امتنع كبوه علي راسه فصعدوا وفعلوا ما امرهم به واستمر الامر علي ذلك واما مصر فلم يزل الاذان بها علي مذهب القوم الي ان استبد السلطان صلاح الدين يوسف بن ايوب بسلطنة ديار مصر وازال الدولة الفاطمية في سنة سبع وستين وخمسماءة وكان ينتحل مذهب الامام الشافعي رضي الله عنه وعقيدة الشيخ ابي الحسن الاشعري رحمه الله فابطل من الاذان قول حي علي خير العمل وصار يءذن في ساءر اقليم مصر والشام باذان اهل مكة وفيه تربيع التكبير وترجيع الشهادتين فاستمر الامر علي ذلك الي ان بنت الاتراك المدارس بديار مصر وانتشر مذهب ابي حنيفة رضي الله عنه في مصر فصار يءذن في بعض المدارس التي للحنيفة باذان اهل الكوفة وتقام الصلاة ايضا علي رايهم وما عدا ذلك فعلي ما قلنا الا انه في ليلة الجمعة اذا فرغ المءذنون من التاذين سلموا علي رسول الله صلي الله عليه وسلم وهو شء احدثه محتسب القاهرة صلاح الدين عبد الله بن عبد الله ,5,1524,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,120259209583,3,1735,Shamela0011566-ara1.completed,انه في ليلة الجمعة اذا فرغ المءذنون من التاذين سلموا علي رسول الله صلي الله عليه وسلم وهو شء احدثه محتسب القاهرة صلاح الدين عبد الله بن عبد الله البرلسي بعد سنة ستين وسبعماءة فاستمر الي ان كان ,1379,1572,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,223338488986,3,1735,Shamela0011566-ara1.completed,من قال في الاذان بالليل محمد وعلي خير البشر الحسين المعروف بامير كابن شكنبه ويقال اشكنبه وهو اسم اعجمي معناه الكرش وهو علي بن محمد بن علي بن اسماعيل بن الحسن بن زيد بن الحسن بن علي بن ابي طالب وكان اول تاذينه بذلك في ايام سيف الدولة بن حمدان بحلب في سنة سبع واربعين وثلاثماءة قاله الشريف محمد بن اسعد الجواني النسابة ولم يزل الاذان بحلب يزاد فيه حي علي خير العمل ومحمد وعلي خير البشر الي ايام نور الدين محمود فلما فتح المدرسة الكبيرة المعروفة بالحلاوية استدعي ابا الحسن علي بن الحسن بن محمد البلخي الحنفي اليها فجاء ومعه جماعة من الفقهاء والقي بها الدروس فلما سمع الاذان امر الفقهاء فصعدوا المنارة وقت الاذان وقال لهم مروهم يءذنوا الاذان المشروع ومن امتنع كبوه علي راسه فصعدوا وفعلوا ما امرهم به ,91,787,Shamela0011566,0845Maqrizi.Mawaciz,,Jawwani - but parallel too late
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,257698128628,3,1735,Shamela0011566-ara1.completed,من الاذان قول حي علي خير العمل وصار يءذن في ساءر اقليم مصر والشام باذان اهل مكة وفيه تربيع التكبير وترجيع الشهادتين فاستمر الامر علي ذلك الي ان بنت الاتراك المدارس بديار مصر وانتشر مذهب ابي حنيفة رضي الله عنه في مصر فصار يءذن في بعض المدارس التي للحنيفة باذان اهل الكوفة وتقام الصلاة ايضا علي رايهم وما عدا ذلك فعلي ما قلنا الا انه في ليلة الجمعة اذا فرغ المءذنون من التاذين سلموا علي رسول الله صلي الله عليه وسلم وهو شء احدثه محتسب القاهرة صلاح الدين عبد الله بن عبد الله البرلسي بعد سنة ستين وسبعماءة فاستمر الي ان كان ,1051,1572,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,188978756231,4,2996,Kraken210630005153-ara1,نور الدين محمود المدرسة الكبيرة المعروفة بالحلاوية بحلب لاصحاب ابي حنيفة استدعي البلخي اليها فجاء ومعه جماعة من الفقهاء ودخلها والقي بها الدروس وكان لااذان بحلب في المنارة علي قاعدة الشيعة يزاد فيه لاحي علي خير العمل محمد وعلي خير البشر فلما سمع البلخي ذلك امر الفقهاء فصعدوا المنارة وقت لاذان وقال لهم مروا المءذنين ليءذنوا الاذان المشروع ومن امتنع منهم كبوه علي راسه فصعد ,1052,1426,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar,x,Uncited parallel?
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,188978756231,4,1735,Shamela0011566-ara1.completed,الاذان بحلب يزاد فيه حي علي خير العمل ومحمد وعلي خير البشر الي ايام نور الدين محمود فلما فتح المدرسة الكبيرة المعروفة بالحلاوية استدعي ابا الحسن علي بن الحسن بن محمد البلخي الحنفي اليها فجاء ومعه جماعة من الفقهاء والقي بها الدروس فلما سمع الاذان امر الفقهاء فصعدوا المنارة وقت الاذان وقال لهم مروهم يءذنوا الاذان المشروع ومن امتنع كبوه علي راسه فصعدوا ,416,768,Shamela0011566,0845Maqrizi.Mawaciz,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,481036499603,2,1736,Shamela0011566-ara1.completed,القول وجهل ان رسول الله صلي الله عليه وسلم لا يامر بعد وفاته الا بما يوافق ما شرعه الله علي لسانه في حياته وقد نهي الله سبحانه وتعالي في كتابه العزيز عن الزيادة فيما شرعه حيث يقول ام لهم شركاء شرعوا لهم من الدين ما لم ياذن به الله الشوري وقال رسول الله صلي الله عليه وسلم ,1276,1548,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,386547087480,3,1736,Shamela0011566-ara1.completed,عيوب فوادح حقق فيها شكاته عليه القوادح وما زال في السيرة مذموما ومن العامة والخاصة ملوما وقال له رسول الله يامرك ان تتقدم لساءر المءذنين بان يزيدوا في كل اذان قولهم الصلاة والسلام عليك يا رسول الله كما يفعل في ليالي الجمع فاعجب الجاهل هذا القول وجهل ان رسول الله صلي الله عليه وسلم لا يامر بعد وفاته الا بما يوافق ما شرعه الله علي لسانه في حياته وقد نهي الله سبحانه وتعالي في كتابه العزيز عن الزيادة فيما شرعه حيث يقول ام لهم شركاء شرعوا لهم من الدين ما لم ياذن به الله الشوري وقال رسول الله صلي الله عليه وسلم ,1037,1548,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,120259209581,3,1736,Shamela0011566-ara1.completed,ولبس الجبة ويحسب ان رضي الله سبحانه في ضرب العباد بالدرة وولاية الحسبة لم تحمد الناس قط اياديه ولا شكرت ابدا مساعيه بل جهالاته شاءعة وقباءح افعاله ذاءعة اشخص غير مرة الي مجلس المظالم واوقف مع من اوقف للمحاكمة بين يدي السلطان من اجل عيوب فوادح حقق فيها شكاته عليه القوادح وما زال في السيرة مذموما ومن العامة والخاصة ملوما وقال له رسول الله يامرك ان تتقدم لساءر المءذنين بان يزيدوا في كل اذان قولهم الصلاة والسلام عليك يا رسول الله ,805,1235,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.15,120259209579,4,1736,Shamela0011566-ara1.completed,في شعبان سنة احدي وتسعين وسبعماءة ومتولي الامر بديار مصر الامير منطاش القاءم بدولة الملك الصالح المنصور امير حاج المعروف بحاجي بن شعبان بن حسين بن محمد بن قلاون فسمع بعض الفقراء الخلاطين سلام المءذنين علي رسول الله صلي الله عليه وسلم في ليلة جمعة وقد استحسن ذلك طاءفة من اخوانه فقال لهم اتحبون ان يكون هذا السلام في كل اذان قالوا نعم فبات تلك الليلة واصبح متواجدا يزعم انه راي رسول الله صلي الله عليه وسلم في منامه وانه امره ان يذهب الي المحتسب فيبلغه عنه ان يامر المءذنين بالسلام علي رسول الله صلي الله عليه وسلم في كل اذان فمضي الي محتسب القاهرة وهو يومءذ نجم الدين محمد الطنبدي وكان شيخا جهولا وبلهانا مهولا سء السيرة في الحسبة والقضاء متهافتا علي الدرهم ولو قاده الي البلاء لا يحتشم من اخذ البرطيل والرشوة ولا يراعي في مءمن الا ولا ذمة قد ضري علي الاثام وتجسد من اكل الحرام يري ان العلم ارخاء العذبة ولبس الجبة ويحسب ان رضي الله سبحانه في ضرب العباد بالدرة وولاية الحسبة لم تحمد الناس قط اياديه ولا شكرت ابدا مساعيه بل جهالاته شاءعة وقباءح افعاله ذاءعة اشخص غير مرة الي مجلس المظالم واوقف مع من اوقف للمحاكمة بين يدي السلطان من اجل عيوب فوادح حقق فيها شكاته عليه القوادح وما زال في السيرة مذموما ومن العامة والخاصة ملوما وقال له رسول الله يامرك ان تتقدم لساءر المءذنين بان يزيدوا في كل اذان قولهم الصلاة والسلام عليك يا رسول الله كما يفعل في ليالي الجمع فاعجب الجاهل هذا ,1,1276,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.16,206158499731,3,1009,Shamela0006631-ara1.completed,السابع والعشرين من شوال الي برج المقسم والمقسم موضع علي شاطء النيل يزار وهناك مسجد يتبرك به الابرار وهو المكان الذي قسمت فيه الغنيمة عند استيلاء الصحابة رضي الله عنهم علي مصر ولما امر صلاح الدين رحمه الله بادارة السور علي مصر والقاهرة وتولاه الامير قراقوش جعل نهايته التي تلي القاهرة عند المقسم وبني فيه برجا هو مشرف علي النيل ذو شرفات ومعقل ذو طبقات وثيق البناء رفيع الفناء وبني مسجده جامعا واتصلت العمارة منه الي البلد ,850,1271,Shamela0006631,0665AbuShama.Rawdatayn,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.16,206158499731,3,1763,Shamela0011566-ara1.completed,علي شاطء النيل يزار وهناك مسجد يتبرك به الابرار وهو المكان الذي قسمت فيه الغنيمة عند استيلاء الصحابة رضي الله عنهم علي مصر فلما امر السلطان صلاح الدين بادارة السور علي مصر والقاهرة تولي ذلك بهاء الدين قراقوش وجعل نهايته التي تلي القاهرة عند المقس وبني فيه برجا يشرف علي النبل وبني مسجده جامعا واتصلت العمارة منه الي البلد ,652,974,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.16,206158499731,3,1395,Shamela0011566-ara1.completed,السابع والعشرين من شوال سنة ست وتسعين وخمسماءة وهذا المقسم علي شاطء النيل يزار وهناك مسجد يتبرك به الابرار وهو المكان الذي قسمت فيه الغناءم عند استيلاء الصحابة رضي الله عنهم علي مصر فلما امر السلطان صلاح الدين يوسف بن ايوب بادارة السور علي مصر والقاهرة تولي ذلك الامير بهاء الدين قراقوش وجعل نهايته التي تلي القاهرة عند المقسم وبني فيه برجا مشرفا علي النيل وبني مسجدا جامعا واتصلت العمارة منه الي البلد ,749,1152,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.16,317827687164,2,149,Shamela0000176-ara1.completed,العزيز بالله ابو المنصور ابن المعز لدين الله ابي تميم معد ابن المنصور بنصر الله ابي الطاهر اسماعيل ابن القاءم بامر الله ابي القاسم محمد ابن المهدي عبيد الله امه ام ولد واسمها درزان ولد بالمهدية يوم الخميس الرابع عشر من المحرم سنة اربع واربعين وثلاثماءة ,1266,1519,Shamela0000176,0845Maqrizi.ItticazHunafa,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.16,317827687164,2,1763,Shamela0011566-ara1.completed,العزيز بالله ابو النصر نزار بن المعز لدين الله ابي تميم معد ولد بالمهدية من بلاد اقريقية في يوم الخميس الرابع عشر من المحرم سنة اربع واربعين وثلاثماءة ,1004,1155,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.17,8589950502,2,1790,Shamela0011566-ara1.completed,جمال الدين يوسف تدبير الامور والمملكة فتظاهرا معا علي اتلاف الاوقاف فكان جمال الدين اذا اراد اخذ وقف من الاوقاف اقام شاهدين يشهدان بان هذا المكان يضر بالجار والمار وان الحظ فيه ان يستبدل به غيره فيحكم له قاضي القضاة كمال الدين عمر بن العديم باستبدال ذلك وشره ,1173,1432,Shamela0011566,0845Maqrizi.Mawaciz,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.17,8589950502,2,182,JK011044-ara1,جمال الدين يوسف الحلبي مع قاضي قضاة الحنفية كمال الدين بن العديم فكان جمال الدين اذا اراد الاستيلاء علي وقف اقام شاهدين يشهدان ان هذا الوقف يضر بالجار وبالمار والمقتضي فيه ان يستبدل به غيره فيحكم له قاضي القضاة ابن العديم بذلك وهذه ,1070,1302,JK011044,0758NajmDinTarsusi.TuhfatTurk,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.18,309237703411,3,579,Shamela0009788-ara1.mARkdown,بن الفضل بن الفرات المعروف بابن حنزابة يهوي النظر الي الحشرات من الافاعي والحيات والعقارب وام اربعة واربعين وما يجري هذا المجري وكان في داره التي تقابل دار الشنتكاني ومسجد ورش وكانت للماذراءي قبل ذلك قاعة لطيفة مرخمة فيها سلل الحيات ولها قيم فراش حاو من الحواة ومعه مستخدمون برسم الخدمة ونقل السلل وحطها وكان كل حاو في مصر واعمالها يصيد له ما يقدر عليه من الحيات ويتباهون في ذوات العجب من اجناسها وفي الكبار وفي الغريبة المنظر وكان الوزير يثيبهم في ذلك اوفي الثواب ويبذل لهم الجزيل حتي يجتهدوا في تحصيلها وكان له وقت يجلس فيه علي دكة مرتفعة ويدخل المستخدمون والحواة فيخرجون ما في السلل ويطرحونه في ذلك الرخام ويحرشون بين الهوام وهو يتعجب من ذلك ,891,1536,Shamela0009788,0626YaqutHamawi.MucjamUdaba,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.18,309237703411,3,1841,Shamela0011566-ara1.completed,بن الفضل بن الفرات وزير مصر المعروف بابن جرابة وذلك انه كان يهوي النظر الي الحيات والافاعي والعقارب وام اربعة واربعين وما يجري هذا المجري من الحشرات وكان في داره قاعة لطيفة مرخمة فيها سلل الحيات ولها قيم فراش حاو من الحواة ومعه مستخدمون برسم الخدمة ونقل السلال وحطها وكان كل حاو في مصر واعمالها يصيد ما يقدر عليه من الحيات ويتباهون في ذوات العجب من اجناسها وفي الكبار وفي الغريبة المنظر وكان الوزير يثبهم علي ذلك او في ثواب ويبذل لهم الجمل حتي يجتهدوا في تحصيلها وكان له وقت يجلس فيه علي دكه مرتفعة ويدخل المستخدمون والحواة فيخرجون ما في السلل ويطرحونه علي ذلك الرخام ويحرشون بين الهوام وهو يتعجب من ذلك ,977,1581,Shamela0011566,0845Maqrizi.Mawaciz,x,Ibn Furat wazir narrative - far from citation - could be a diff source
0845Maqrizi.Mawaciz.Shamela0011566-ara1.18,309237703411,3,162,Shamela0001003-ara1.completed,بن اسعد بن الجواني المعروف بالنحوي كان الوزير يهوي النظر الي الحشرات من الافاعي والحيات والعقارب وام اربعة واربعين وما يجري في هذا المجري وكان في داره التي تقابل دار الشكالي قاعة لطيفة موجهة فيها تلك الحيات ولها قيم وفراش وحاوي مستخدمون برسم نقل سلل الحيات وحطها وكان كل حاوي في مصر يصيد ما يقدر عليه من الحيات ويتناهون في ذوات العجب من اجناسها وفي الكبار وفي الغريب منها وكان يثيبهم علي ذلك اجل ثواب ويبذل لهم الجزيل حتي يجتهدوا في تحصيلها وكان له وقت يجلس فيه علي دكة مرتفعة ويدخل المستخدمون والحواة فيخرجون ما في تلك السلل ويطرحونه علي ذلك الرخام ويحرشون بين الهوام وهو يتعجب من ذلك ,388,974,Shamela0001003,0764IbnShakirKutubi.FawatWafayat,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.18,94489458533,2,2698,JK003609-ara1.mARkdown,بن اسعد بن علي الجواني المعروف بابن النحوي كان الوزير يهوي النظر الي الحشرات من الافاعي والحيات والعقارب وام اربعة واربعين وما يجري هذا المجري وكان في داره التي تقابل دار الشنكاتي قبل قاعة لطيفة مرخمة فيها سلل الحيات ولها قيم وفراش وحاو من الحواة مستخدمون برسم الحيات ونقل سلل الحيات وحطها وكان كل حاو في مصر واعمالها ,1235,1553,JK003609,0764Safadi.WafiBiWafayat,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.18,94489458533,2,1841,Shamela0011566-ara1.completed,بن الفضل بن الفرات وزير مصر المعروف بابن جرابة وذلك انه كان يهوي النظر الي الحيات والافاعي والعقارب وام اربعة واربعين وما يجري هذا المجري من الحشرات وكان في داره قاعة لطيفة مرخمة فيها سلل الحيات ولها قيم فراش حاو من الحواة ومعه مستخدمون برسم الخدمة ونقل السلال وحطها وكان كل حاو في مصر واعمالها ,977,1272,Shamela0011566,0845Maqrizi.Mawaciz,x,Ibn Furat wazir narrative - far from citation - could be a diff source
0845Maqrizi.Mawaciz.Shamela0011566-ara1.18,309237703412,3,2699,JK003609-ara1.mARkdown,يصيد له ما يقدر عليه من الحيات ويتباهون في ذوات العجب من اجناسها وفي الكبار وفي الغريبة منها وكان يثيبهم علي ذلك اجل ثواب ويبذل لهم الجزيل حتي يجتهدوا في تحصيلها وكان له وقت يجلس فيه علي دكة مرتفعة ويدخل المستخدمون والحواة فيخرجون ما في السلل ويطرحونه علي ذلك الرخام ويحرشون بين الهوام وهو يتعجب من ذلك ويستحسنه فلما كان ذات يوم انفذ الي ابن المدبر الكاتب وكان ,1,362,JK003609,0764Safadi.WafiBiWafayat,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.18,309237703412,3,579,Shamela0009788-ara1.mARkdown,يصيد له ما يقدر عليه من الحيات ويتباهون في ذوات العجب من اجناسها وفي الكبار وفي الغريبة المنظر وكان الوزير يثيبهم في ذلك اوفي الثواب ويبذل لهم الجزيل حتي يجتهدوا في تحصيلها وكان له وقت يجلس فيه علي دكة مرتفعة ويدخل المستخدمون والحواة فيخرجون ما في السلل ويطرحونه في ذلك الرخام ويحرشون بين الهوام وهو يتعجب من ذلك ويستحسنه فلما كان ذات يوم انفذ رقعة الي الشيخ الجليل ابن المدبر الكاتب وكان ,1223,1612,Shamela0009788,0626YaqutHamawi.MucjamUdaba,x,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.18,309237703412,3,1841,Shamela0011566-ara1.completed,يصيد ما يقدر عليه من الحيات ويتباهون في ذوات العجب من اجناسها وفي الكبار وفي الغريبة المنظر وكان الوزير يثبهم علي ذلك او في ثواب ويبذل لهم الجمل حتي يجتهدوا في تحصيلها وكان له وقت يجلس فيه علي دكه مرتفعة ويدخل المستخدمون والحواة فيخرجون ما في السلل ويطرحونه علي ذلك الرخام ويحرشون بين الهوام وهو يتعجب من ذلك ,1272,1581,Shamela0011566,0845Maqrizi.Mawaciz,x,Ibn Furat wazir narrative - far from citation - could be a diff source
0845Maqrizi.Mawaciz.Shamela0011566-ara1.19,188978692581,3,1949,Shamela0001687-ara1.completed,وقوله تعالي واذ قلنا للملاءكة اسجدوا لادم قال ابو اسحق السجود عبادة لله لا عبادة لادم لان الله عز وجل انما خلق ما يعقل لعبادته والمسجد والمسجد الذي يسجد فيه وفي الصحاح واحد المساجد وقال الزجاج كل موضع يتعبد فيه فهو مسجد مسجد الا تري ان النبي صلي الله عليه وسلم قال جعلت لي الارض مسجدا ,574,859,Shamela0001687,0711IbnManzurIfriqi.LisanCarab,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.19,188978692581,3,2137,Shamela0009757-ara1,وقوله تعالي واذ قلنا للملاءكة اسجدوا لادم قال ابو اسحاق السجود عبادة لله تعالي لا عبادة لادم لان الله انما خلق من يعقل لعبادته والمسجد والمسجد الموضع الذي يسجد فيه وقال الزجاج كل موضع يتعبد فيه فهو مسجد الا تري ان النبي صلي الله عليه وسلم قال جعلت لي الارض مسجدا ,1260,1523,Shamela0009757,0458IbnSidaMursi.MuhkamWaMuhit,,
0845Maqrizi.Mawaciz.Shamela0011566-ara1.19,188978692581,3,2034,Shamela0011566-ara1.completed,المسجد الموضع الذي يسجد فيه وقال الزجاج كل موضع يتعبد فيه فهو مسجد الا تري ان النبي صلي الله عليه وسلم قال جعلت لي الارض مسجدا ,760,887,Shamela0011566,0845Maqrizi.Mawaciz,,Citing the parralelled text - Ibn Sida
0845Maqrizi.Mawaciz.Shamela0011566-ara1.19,128849129951,4,1949,Shamela0001687-ara1.completed,والمسجد الذي يسجد فيه وفي الصحاح واحد المساجد وقال الزجاج كل موضع يتعبد فيه فهو مسجد مسجد الا تري ان النبي صلي الله عليه وسلم قال جعلت لي الارض مسجدا وطهورا وقوله عز وجل ومن اظلم ممن منع مساجد الله المعني علي هذا المذهب انه من اظلم ممن خالف ملة الاسلام قال وقد كان حكمه ان لا يجء علي مفعل ولكنه احد الحروف التي شذت فجاءت علي مفعل قال سيبويه واما المسجد فانهم جعلوه اسما للبيت ولم يات علي فعل يفعل كما قال في المدق انه اسم للجلمود يعني انه ليس علي الفعل ولو كان علي الفعل لقيل مدق لانه الة والالات تجء علي مفعل كمخرز ومكنس ومكسح ابن الاعرابي مسجد بفتح الجيم محراب البيوت ومصلي الجماعات مسجد بكسر الجيم والمساجد جمعها والمساجد ايضا الاراب التي يسجد عليها والاراب السبعة مساجد ويقال سجد سجدة وما احسن سجدته اي هيءة سجوده الجوهري قال الفراء كل ما كان علي فعل يفعل مثل دخل يدخل فالمفعل منه بالفتح اسما كان او مصدرا ولا يقع فيه ,709,1531,Shamela0001687,0711IbnManzurIfriqi.LisanCarab,,
